file,n,m,weighted,opt,algo,con,run,rec,del
girgs/girg1100_8.soap,10001,5512817,1,1000009999,hollow,109,5132,0,0
girgs/girg1100_8.soap,10001,5512817,1,1000009999,set,1364,2816,0,7
girgs/girg1100_8.soap,10001,5512817,1,1000009999,gabow,92,801,0,2
girgs/girg1100_8.soap,10001,5512817,1,1000009999,lemon,127,882,9,0
girgs/girg1100_8.soap,10001,5512817,1,1000009999,atofigh,70,1990,0,0
girgs/girg1100_8.soap,10001,5512817,1,1000009999,felerius,580,1589,0,0
girgs/girg1100_8.soap,10001,5512817,1,1000009999,spaghetti,579,3234,0,0
girgs/girg1100_8.soap,10001,5512817,1,1000009999,yosupo,474,6333,0,1
girgs/girg1100_8.soap,10001,5512817,1,1000009999,matrix,485,956,0,23
girgs/girg1000_5.soap,10001,5013329,1,1000009999,pq,127,967,0,3
girgs/girg1000_5.soap,10001,5013329,1,1000009999,treap,600,4770,0,0
girgs/girg1000_5.soap,10001,5013329,1,1000009999,hollow,100,4631,0,0
girgs/girg1000_5.soap,10001,5013329,1,1000009999,set,1202,2597,0,2
girgs/girg1000_5.soap,10001,5013329,1,1000009999,gabow,92,728,0,2
girgs/girg1000_5.soap,10001,5013329,1,1000009999,lemon,123,807,8,0
girgs/girg1000_5.soap,10001,5013329,1,1000009999,atofigh,70,1909,0,0
girgs/girg1000_5.soap,10001,5013329,1,1000009999,felerius,511,1411,0,0
girgs/girg1000_5.soap,10001,5013329,1,1000009999,spaghetti,520,2846,0,0
girgs/girg1000_5.soap,10001,5013329,1,1000009999,yosupo,433,5671,0,1
girgs/girg1000_5.soap,10001,5013329,1,1000009999,matrix,467,947,0,22
girgs/girg0400_3.soap,10001,2009659,1,1000010054,pq,48,325,0,1
girgs/girg0400_3.soap,10001,2009659,1,1000010054,treap,219,1781,0,0
girgs/girg0400_3.soap,10001,2009659,1,1000010054,hollow,41,1640,0,0
girgs/girg0400_3.soap,10001,2009659,1,1000010054,set,323,921,0,0
girgs/girg0400_3.soap,10001,2009659,1,1000010054,gabow,31,269,0,1
girgs/girg0400_3.soap,10001,2009659,1,1000010054,lemon,34,524,3,0
girgs/girg0400_3.soap,10001,2009659,1,1000010054,atofigh,21,1006,0,11
girgs/girg0400_3.soap,10001,2009659,1,1000010054,felerius,120,427,0,0
girgs/girg0400_3.soap,10001,2009659,1,1000010054,spaghetti,170,935,0,0
girgs/girg0400_3.soap,10001,2009659,1,1000010054,yosupo,175,2089,0,1
girgs/girg0400_3.soap,10001,2009659,1,1000010054,matrix,405,935,0,22
girgs/girg1200_6.soap,10001,6013024,1,1000009999,pq,169,1166,0,1
girgs/girg1200_6.soap,10001,6013024,1,1000009999,treap,731,5831,0,0
girgs/girg1200_6.soap,10001,6013024,1,1000009999,hollow,118,5630,0,0
girgs/girg1200_6.soap,10001,6013024,1,1000009999,set,1546,3111,0,7
girgs/girg1200_6.soap,10001,6013024,1,1000009999,gabow,102,889,0,2
girgs/girg1200_6.soap,10001,6013024,1,1000009999,lemon,141,927,9,0
girgs/girg1200_6.soap,10001,6013024,1,1000009999,atofigh,81,2082,0,0
girgs/girg1200_6.soap,10001,6013024,1,1000009999,felerius,650,1754,0,0
girgs/girg1200_6.soap,10001,6013024,1,1000009999,spaghetti,634,3481,0,0
girgs/girg1200_6.soap,10001,6013024,1,1000009999,yosupo,536,6877,0,1
girgs/girg1200_6.soap,10001,6013024,1,1000009999,matrix,504,960,0,22
girgs/girg0100_8.soap,10001,509937,1,1000012874,pq,12,61,0,0
girgs/girg0100_8.soap,10001,509937,1,1000012874,treap,44,311,0,0
girgs/girg0100_8.soap,10001,509937,1,1000012874,hollow,10,274,0,0
girgs/girg0100_8.soap,10001,509937,1,1000012874,set,54,150,0,0
girgs/girg0100_8.soap,10001,509937,1,1000012874,gabow,8,65,0,0
girgs/girg0100_8.soap,10001,509937,1,1000012874,lemon,8,242,0,0
girgs/girg0100_8.soap,10001,509937,1,1000012874,atofigh,5,566,0,12
girgs/girg0100_8.soap,10001,509937,1,1000012874,felerius,19,58,0,0
girgs/girg0100_8.soap,10001,509937,1,1000012874,spaghetti,32,126,0,0
girgs/girg0100_8.soap,10001,509937,1,1000012874,yosupo,43,392,0,1
girgs/girg0100_8.soap,10001,509937,1,1000012874,matrix,371,951,0,22
girgs/girg0600_0.soap,10001,3010385,1,1000010005,pq,73,535,0,1
girgs/girg0600_0.soap,10001,3010385,1,1000010005,treap,344,2785,0,0
girgs/girg0600_0.soap,10001,3010385,1,1000010005,hollow,61,2623,0,0
girgs/girg0600_0.soap,10001,3010385,1,1000010005,set,567,1478,0,2
girgs/girg0600_0.soap,10001,3010385,1,1000010005,gabow,50,422,0,2
girgs/girg0600_0.soap,10001,3010385,1,1000010005,lemon,63,669,4,0
girgs/girg0600_0.soap,10001,3010385,1,1000010005,atofigh,35,1305,0,0
girgs/girg0600_0.soap,10001,3010385,1,1000010005,felerius,230,751,0,0
girgs/girg0600_0.soap,10001,3010385,1,1000010005,spaghetti,276,1492,0,0
girgs/girg0600_0.soap,10001,3010385,1,1000010005,yosupo,260,3270,0,1
girgs/girg0600_0.soap,10001,3010385,1,1000010005,matrix,428,938,0,22
girgs/girg0900_0.soap,10001,4507552,1,1000009999,pq,111,863,0,1
girgs/girg0900_0.soap,10001,4507552,1,1000009999,treap,532,4223,0,0
girgs/girg0900_0.soap,10001,4507552,1,1000009999,hollow,88,4091,0,0
girgs/girg0900_0.soap,10001,4507552,1,1000009999,set,958,2213,0,2
girgs/girg0900_0.soap,10001,4507552,1,1000009999,gabow,83,659,0,2
girgs/girg0900_0.soap,10001,4507552,1,1000009999,lemon,111,749,7,0
girgs/girg0900_0.soap,10001,4507552,1,1000009999,atofigh,63,1733,0,0
girgs/girg0900_0.soap,10001,4507552,1,1000009999,felerius,418,1247,0,0
girgs/girg0900_0.soap,10001,4507552,1,1000009999,spaghetti,447,2417,0,0
girgs/girg0900_0.soap,10001,4507552,1,1000009999,yosupo,385,5040,0,1
girgs/girg0900_0.soap,10001,4507552,1,1000009999,matrix,456,954,0,22
girgs/girg1500_2.soap,10001,7509605,1,1000009999,pq,211,1469,0,1
girgs/girg1500_2.soap,10001,7509605,1,1000009999,treap,934,7261,0,0
girgs/girg1500_2.soap,10001,7509605,1,1000009999,hollow,143,7100,0,0
girgs/girg1500_2.soap,10001,7509605,1,1000009999,set,2031,4015,0,3
girgs/girg1500_2.soap,10001,7509605,1,1000009999,gabow,117,1114,0,2
girgs/girg1500_2.soap,10001,7509605,1,1000009999,lemon,156,1152,11,0
girgs/girg1500_2.soap,10001,7509605,1,1000009999,atofigh,89,2446,0,0
girgs/girg1500_2.soap,10001,7509605,1,1000009999,felerius,850,2233,0,0
girgs/girg1500_2.soap,10001,7509605,1,1000009999,spaghetti,800,4376,0,0
girgs/girg1500_2.soap,10001,7509605,1,1000009999,yosupo,664,8591,0,1
girgs/girg1500_2.soap,10001,7509605,1,1000009999,matrix,529,969,0,21
girgs/girg0100_4.soap,10001,510110,1,1000013005,pq,12,61,0,0
girgs/girg0100_4.soap,10001,510110,1,1000013005,treap,43,312,0,0
girgs/girg0100_4.soap,10001,510110,1,1000013005,hollow,9,275,0,0
girgs/girg0100_4.soap,10001,510110,1,1000013005,set,53,149,0,0
girgs/girg0100_4.soap,10001,510110,1,1000013005,gabow,8,64,0,0
girgs/girg0100_4.soap,10001,510110,1,1000013005,lemon,8,234,0,0
girgs/girg0100_4.soap,10001,510110,1,1000013005,atofigh,5,563,0,12
girgs/girg0100_4.soap,10001,510110,1,1000013005,felerius,20,56,0,0
girgs/girg0100_4.soap,10001,510110,1,1000013005,spaghetti,32,122,0,0
girgs/girg0100_4.soap,10001,510110,1,1000013005,yosupo,43,389,0,1
girgs/girg0100_4.soap,10001,510110,1,1000013005,matrix,365,950,0,22
girgs/girg1800_1.soap,10001,9014687,1,1000009999,pq,257,1803,0,1
girgs/girg1800_1.soap,10001,9014687,1,1000009999,treap,1156,8877,0,1
girgs/girg1800_1.soap,10001,9014687,1,1000009999,hollow,174,8658,0,0
girgs/girg1800_1.soap,10001,9014687,1,1000009999,set,2681,4975,0,9
girgs/girg1800_1.soap,10001,9014687,1,1000009999,gabow,170,1387,0,2
girgs/girg1800_1.soap,10001,9014687,1,1000009999,lemon,236,1374,15,0
girgs/girg1800_1.soap,10001,9014687,1,1000009999,atofigh,141,2970,0,0
girgs/girg1800_1.soap,10001,9014687,1,1000009999,felerius,1232,2745,0,0
girgs/girg1800_1.soap,10001,9014687,1,1000009999,spaghetti,1029,5548,0,0
girgs/girg1800_1.soap,10001,9014687,1,1000009999,yosupo,802,10437,0,1
girgs/girg1800_1.soap,10001,9014687,1,1000009999,matrix,571,998,0,21
girgs/girg1700_1.soap,10001,8508574,1,1000009999,pq,238,1683,0,3
girgs/girg1700_1.soap,10001,8508574,1,1000009999,treap,1074,8478,0,1
girgs/girg1700_1.soap,10001,8508574,1,1000009999,hollow,166,8184,0,0
girgs/girg1700_1.soap,10001,8508574,1,1000009999,set,2409,4733,0,10
